state_name,year,total_requirement_mu,total_availability_mu,total_deficit_mu,total_gen_mu,avg_capacity_mw,total_renew_gen_mu,total_solar_gen_mu,total_wind_gen_mu,total_other_gen_mu,avg_coal_stock_days,avg_normative_coal_stock_days,avg_req_normative_coal_stock_tonnes,avg_import_coal_stock_tonnes,avg_indigenous_coal_stock_tonnes,avg_coal_plf_prcnt,avg_actual_vs_norm_coal_stock_prcnt,total_coal_consumption_tonnes,total_coal_receipt_tonnes,total_coal_requirement_tonnes,avg_actual_coal_stock_tonnes,total_coal_stock_critical_incidents,yearly_avg_total_outage_mw,yearly_avg_fresh_outage_mw,total_energy_lost_mwh,total_fresh_incidents,avg_total_capacity_mw,avg_thermal_capacity_mw,avg_nuclear_capacity__mw,avg_hydro_capacity__mw,avg_res_capacity_mw,coal_reserves_mt,coal_production_mt,coal_consumption_power_mt,total_coal_import_mt,avg_import_priceRs,total_amountCr
odisha,2021,36221.44,36217.0,4.440000000000509,63645.00000000001,320.0885813899167,514.69,0.0,0.0,514.69,17.39774126382112,16.060087264618385,83.68010726391925,0.7018790642601126,326.9618742795222,63.49673669019213,0.6597628368239054,8010.332719298246,15895.259616240273,43813.17,327.6683660221732,207.0,2325.8657962109573,448.40893497183816,20388840.0,521.0,12391.803333333331,9681.666666666666,518.1333333333332,178.52083333333334,2013.4825,84878.05,154.15,59.83000000000001,217.75,10392.014583333335,120533.86
andaman- nicobar,2023,186.36,184.07,2.289999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.26999999999998,24663.886199999997,397159.38
chhattisgarh,2021,31793.67,31737.94,55.73000000000047,,,371.87000000000006,217.86999999999998,154.0,0.0,13.276303254982258,16.430570440052524,65.66291068133268,0.18288309001008998,165.20852000371576,64.67025275128124,0.3568337218337219,17304.476094182857,30490.51814062413,93744.36999999994,165.39433836158298,693.0,,,,,24523.3775,23688.0,644.3291666666667,10.0,181.04833333333332,73423.54,158.41,109.2,217.75,10392.014583333335,120533.86
gujarat,2023,87299.69,87266.31,33.3799999999992,85252.69000000002,389.42268157551854,35317.21,10365.38,24925.539999999997,26.300000000000008,,23.564695340501796,416.2129536041418,110.63732802810496,60.51357374694203,33.14567931103148,0.429960417022245,34120.310000000005,35091.450000000004,58020.39999999996,171.15089878818912,1104.0,12598.630252560164,6519.155092549924,110187722.4,1356.0,47236.835,23643.41,848.3333333333334,1990.0,20755.09166666667,2723.0,12.31,,241.26999999999998,24663.886199999997,397159.38
arunachal pradesh,2022,987.74,963.4000000000001,24.33999999999999,4833.68,289.5433501683502,0.78,0.78,0.0,0.0,,,,,,,,,,,,,120.98185483870968,120.98185483870968,1062360.0,47.0,1258.8641666666665,0.0,0.0,1115.0,143.86416666666665,90.23,0.0,,211.45999999999998,19423.888600000002,236924.82999999987
kerala,2020,25112.969999999998,25102.59,10.380000000000564,4824.32,135.64981094594,315.64,119.06000000000002,196.58000000000004,0.0,,,,,,,,,,,,,1049.978510690891,1049.978510690891,7349936.639999998,189.0,2981.3366666666666,693.54,431.2966666666667,0.0,1856.5,9.65,,,251.43999999999994,11834.991206896555,158865.22999999992
mizoram,2020,732.8700000000001,728.5899999999999,4.2800000000000225,135.83,60.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.262031887282166,8.262031887282166,51840.0,10.0,97.99333333333334,0.0,37.99333333333334,0.0,60.0,,,,251.43999999999994,11834.991206896555,158865.22999999992
tripura,2020,1473.57,1471.02,2.549999999999983,5065.6100000000015,226.4199999999999,0.0,0.0,0.0,0.0,,,,,,,,,,,,,255.95573600296626,255.95573600296626,1677314.4000000001,50.0,1157.5200000000002,1132.1000000000001,25.420000000000005,0.0,0.0,,,,251.43999999999994,11834.991206896555,158865.22999999992
tripura,2021,1552.5200000000002,1551.8,0.7199999999999989,6380.840000000001,221.1605913978494,4.970000000000001,4.9300000000000015,0.0,0.04,,,,,,,,,,,,,190.82527137736815,190.82527137736815,1672848.0,60.0,1138.0925,1105.0166666666669,30.50250000000001,0.0,2.5733333333333337,,,,217.75,10392.014583333335,120533.86
andaman- nicobar,2021,338.55,325.11000000000007,13.439999999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.75,10392.014583333335,120533.86
madhya pradesh,2021,85705.48999999999,85659.31,46.18000000000029,132380.0299999999,401.3373015873016,8139.149999999999,3874.5499999999997,4075.7,188.9,13.255804681955956,21.09517555974849,87.21606459714373,0.507745536796814,191.29605611747317,60.84106826539462,0.37550133398029323,14377.404887218074,25563.64155490227,69489.76229850751,191.80380165427002,405.0,5677.38511264721,640.5784690220174,49723896.0,954.0,29432.865833333333,21883.333333333332,4862.750833333333,186.25,2500.5316666666668,30216.82,132.53,78.11,217.75,10392.014583333335,120533.86
gujarat,2020,108624.55,108624.55,0.0,86944.43999999999,376.69403225147954,14508.670000000002,3461.6200000000003,10903.75,143.3,26.141826566555434,30.0,0.0,19.07032645068595,273.2132522092448,31.191873818131274,,0.0,0.0,14331.019999999988,292.2719561086392,1.0,9948.828760227414,5390.054420837968,69609318.96000002,981.0,37262.96916666667,23783.41,11049.559166666666,440.0,1990.0,2722.05,10.36,22.26,251.43999999999994,11834.991206896555,158865.22999999992
assam,2020,9956.4,9600.769999999999,355.63,4886.180000000001,172.91601612903233,0.0,0.0,0.0,0.0,63.14362254356692,20.0,0.0,0.0,378.0825264800396,51.38944005685329,,0.0,0.0,2220.5699999999993,378.08174691014705,0.0,524.7184054134224,390.4834529971573,3728142.960000001,118.0,1830.0175,1403.2191666666668,76.79833333333336,0.0,350.0,525.01,0.52,1.99,251.43999999999994,11834.991206896555,158865.22999999992
telangana,2023,50395.54000000001,50389.340000000004,6.199999999999818,56328.620000000024,327.68728158602147,7120.929999999999,6813.819999999999,299.48,26.009999999999998,,22.155072781800893,279.39318568959817,0.13456221198156681,187.7770091777302,52.24771654871628,0.6049072923524247,35562.770000000004,35261.21,35906.91999999996,187.91157138971178,252.0,2145.619742063492,1523.2681355606758,18765134.4,610.0,15643.711666666668,8109.166666666667,0.0,2405.5999999999995,5128.945000000001,23034.0,69.64,,241.26999999999998,24663.886199999997,397159.38
chhattisgarh,2020,29280.200000000004,29279.420000000002,0.7799999999997453,,,129.2,129.2,0.0,0.0,17.504761826866453,15.882352941176466,0.0,1.4316016852421363,191.55570568605648,64.52417763382694,,0.0,0.0,88367.6599999999,192.98891231542677,83.0,,,,,24200.429999999997,23528.0,552.43,0.0,120.0,69431.83,157.75,75.71,251.43999999999994,11834.991206896555,158865.22999999992
uttar pradesh,2023,80051.27,79886.88,164.38999999999942,157425.0000000001,284.13465941592705,4052.64,4026.73,0.0,25.909999999999997,,21.792765515940392,352.09810582908926,9.704245940792843,240.95928032783561,43.46651636483687,0.7832700972862265,99676.69000000003,100093.36000000002,118527.13999999953,250.66352626862852,1014.0,5155.160371479775,1873.0207465437786,45070061.03999999,1784.0,31517.545833333334,25733.140000000003,440.0,501.6000000000001,4842.805833333335,1062.0,20.54,,241.26999999999998,24663.886199999997,397159.38
chhattisgarh,2023,24072.739999999998,24045.33,27.409999999999854,,,722.6899999999999,564.8399999999999,31.3,126.55000000000001,,22.369503032809487,283.54393314033615,2.09786297461499,181.59778073919816,45.8672362145023,0.6364045181968572,123812.77497553441,123827.52669070303,129169.85000000031,183.6956405776124,1771.0,,,,,25135.070000000003,23688.0,0.0,120.0,1327.07,74191.0,181.8,,241.26999999999998,24663.886199999997,397159.38
meghalaya,2022,2419.8699999999994,2440.08,-20.20999999999998,994.9600000000003,64.39999999999999,0.0,0.0,0.0,0.0,,,,,,,,,,,,,11.282974910394264,11.282974910394264,99408.0,60.0,372.4866666666667,0.0,0.0,322.0,50.48666666666667,576.48,0.0,,211.45999999999998,19423.888600000002,236924.82999999987
chandigarh,2021,1603.8300000000002,1603.8300000000002,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,49.873333333333335,0.0,45.41916666666666,0.0,4.454166666666667,,,,217.75,10392.014583333335,120533.86
rajasthan,2023,56932.1,56069.700000000004,862.3999999999996,67006.72000000003,260.53518068951774,46122.57,37487.59,8438.279999999999,196.70000000000002,,23.565097021381785,332.87427384336496,11.162590741408982,84.69855834325887,43.781792562724036,0.2835087364058732,32891.240000000005,33052.88,42179.54000000004,95.86109802913974,1653.0,3618.881185355864,1242.3238056835637,31722936.480000008,1151.0,36072.950000000004,11627.83,1180.0,411.0,22854.119999999995,6458.0,9.63,,241.26999999999998,24663.886199999997,397159.38
sikkim,2022,647.78,646.8299999999999,0.9500000000000028,11896.270000000008,285.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,172.93348054275475,172.93348054275475,1501440.0,96.0,2340.6675,0.0,0.0,2282.0,58.66749999999999,101.23,,,211.45999999999998,19423.888600000002,236924.82999999987
lakshadweep,2022,67.19,67.0,0.1899999999999995,0.0,26.82999999999999,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,7.741666666666666,4.471666666666667,0.0,0.0,3.270000000000001,,,,211.45999999999998,19423.888600000002,236924.82999999987
lakshadweep,2020,52.93,52.93,0.0,,,,,,,,,,,,,,,,,,,,,,,0.75,0.0,0.75,0.0,0.0,,,,251.43999999999994,11834.991206896555,158865.22999999992
tamil nadu,2021,107974.77,107964.21,10.55999999999949,79128.81000000006,227.83488591573882,19205.920000000002,5968.000000000001,13237.919999999998,0.0,11.10377069306565,29.303337088144186,106.18629056840608,4.7889420723167975,152.10235403948076,49.581461477374766,0.1481077640308409,4419.684638157894,9148.912225806449,31516.619999999988,156.89727311299234,296.0,6700.077224398363,1512.8084711981564,58666554.24000001,1486.0,34460.699166666665,14400.963333333335,14322.350833333332,2418.1833333333334,3319.2016666666664,36489.6,18.03,34.730000000000004,217.75,10392.014583333335,120533.86
rajasthan,2020,83136.71,83078.82999999999,57.88000000000193,43805.34999999999,244.79593333333324,13884.02,8072.710000000001,5161.150000000001,650.1600000000001,16.649193548387096,30.0,0.0,0.07563362068965516,245.44800564670626,51.091636756890374,,0.0,0.0,23633.29000000001,245.52369303083674,1.0,4407.410355085899,903.4157128908664,30794983.200000003,671.0,22011.70666666667,10733.130000000001,9687.576666666668,1180.0,411.0,6349.07,6.88,33.97,251.43999999999994,11834.991206896555,158865.22999999992
maharashtra,2020,147501.05,147485.05,16.0,94808.17999999998,326.89394491403584,7547.499999999999,1873.0,5674.5,0.0,28.009837126127795,22.1875,0.0,22.708280340424547,329.8391146238876,42.69054328304599,,0.0,0.0,82577.24,352.54755851215856,1.0,13735.539861574594,2808.232038066989,97223484.48,991.0,42403.44583333333,28173.080000000013,9783.365833333333,1400.0,3047.0,12727.7,54.75,63.05,251.43999999999994,11834.991206896555,158865.22999999992
uttarakhand,2022,17487.92,17131.53,356.3900000000008,15778.650000000001,189.9862318840578,324.68999999999994,195.09999999999997,0.0,129.59,,,,,,,,,,,,,631.7671287762417,631.7671287762417,5551082.4,277.0,5303.758333333333,450.0,0.0,3925.349999999999,928.4083333333332,,,,211.45999999999998,19423.888600000002,236924.82999999987
west bengal,2021,54647.090000000004,54590.34999999999,56.73999999999887,85887.76000000002,247.27028653780954,926.7900000000002,0.0,0.0,926.7900000000002,13.34576013712512,20.05376086251611,56.334668560605905,0.0032492354740061165,119.12973088766189,59.20051066842347,0.28529331779331796,9579.188186440668,18673.241784983784,59168.899999999994,119.1329801231359,682.0,3170.154692780338,389.23138568868416,27746618.4,1215.0,16193.90916666667,14277.0,526.9675000000001,111.76666666666667,1278.1750000000004,33096.07,30.46,43.16999999999999,217.75,10392.014583333335,120533.86
himachal pradesh,2022,39258.63,39012.09,246.5400000000012,38759.390000000036,319.1503225806452,2633.39,6.07,0.0,2627.32,,,,,,,,,,,,,2071.925068484383,2071.925068484383,18146398.319999997,384.0,11278.433333333334,0.0,0.0,10230.020000000002,1048.4133333333332,,,,211.45999999999998,19423.888600000002,236924.82999999987
west bengal,2023,37605.8,37552.479999999996,53.32000000000062,93048.20000000006,247.59975013220537,300.21000000000004,162.27,0.0,137.94,,23.039955757168457,255.69542420614928,3.6659910179251476,81.77874115543393,47.175247801859285,0.35956688928091407,61493.22383070482,62118.97083433751,67188.89999999997,85.44473384996638,2889.0,2041.8945839733742,537.5784261392729,17931535.2,1109.0,15537.974166666667,13567.0,0.0,1341.2000000000003,629.7741666666667,33876.0,32.83,,241.26999999999998,24663.886199999997,397159.38
dvc,2023,15624.109999999999,15621.02,3.0899999999996908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.26999999999998,24663.886199999997,397159.38
meghalaya,2023,1153.33,1038.69,114.63999999999999,824.2399999999998,64.39999999999999,0.1,0.1,0.0,0.0,,,,,,,,,,,,,59.14825908858166,59.14825908858166,515208.0,60.0,383.7458333333334,0.0,0.0,322.0,61.74583333333334,577.0,0.0,,241.26999999999998,24663.886199999997,397159.38
dadra & nagar haveli and daman & diu,2023,4795.09,4795.09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.26999999999998,24663.886199999997,397159.38
lakshadweep,2023,39.66,39.66,0.0,47.099999999999994,26.830000000000002,,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.0,30.49166666666667,26.829999999999988,0.0,0.0,3.661666666666667,,,,241.26999999999998,24663.886199999997,397159.38
haryana,2020,51903.93000000001,51869.75,34.179999999999836,11743.0,438.20210439560407,306.7699999999999,41.68000000000001,0.0,265.09000000000003,52.02061298669196,25.0,0.0,25.74818024348042,481.5220962180199,25.490288864170058,,0.0,0.0,18070.14000000002,507.2702981460881,0.0,3490.4753117043633,304.1670926955877,24218874.720000006,176.0,6333.079999999999,5796.589999999999,536.49,0.0,0.0,,,11.82,251.43999999999994,11834.991206896555,158865.22999999992
delhi,2022,32109.14,32089.29,19.850000000000136,4324.56,552.1000000000003,293.98999999999995,0.0,0.0,293.98999999999995,,,,,,,,,,,,,1119.404623655914,1119.404623655914,9805968.0,48.0,2481.55,2208.4000000000005,0.0,0.0,273.1499999999999,,,,211.45999999999998,19423.888600000002,236924.82999999987
goa,2022,5008.7,4988.7,20.000000000000057,0.0,48.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,48.0,48.0,419328.0,12.0,71.19416666666666,48.0,0.0,0.0,23.194166666666664,,,,211.45999999999998,19423.888600000002,236924.82999999987
arunachal pradesh,2020,704.0600000000001,699.53,4.530000000000001,2817.670000000001,258.9080459770115,2.8,0.0,0.0,2.8,,,,,,,,,,,,,130.06150661228523,130.06150661228523,781440.0,30.0,926.7199999999999,0.0,136.72,0.0,790.0,90.23,0.0,,251.43999999999994,11834.991206896555,158865.22999999992
telangana,2021,72120.45,72109.42,11.030000000000655,56662.13,353.95000000000005,6426.42,6154.4299999999985,256.96000000000004,15.03,12.999987334553204,15.233486943164364,57.20653575591081,0.0,160.34233544335672,66.8019352927792,0.6273964193701036,4759.378966165417,10630.343448275866,31026.240000000005,160.34233544335672,170.0,1942.141387608807,1123.952943548387,17007475.199999996,520.0,14356.0,7527.5,4039.421666666667,200.46666666666667,2588.611666666666,22850.5,52.6,26.61,217.75,10392.014583333335,120533.86
telangana,2020,65004.469999999994,65001.38,3.0900000000001455,38673.74000000001,325.0228977534563,5514.08,5260.219999999999,249.43,4.43,25.80124405354776,16.20343137254902,0.0,0.0,312.1593241981529,64.91700353494538,,0.0,0.0,27215.990000000005,312.15914140245394,0.0,2635.733837350142,1381.6927299468543,18395906.4,433.0,13569.469166666668,7012.5,4151.369166666666,0.0,2405.5999999999995,22225.12,65.7,31.29,251.43999999999994,11834.991206896555,158865.22999999992
sikkim,2023,290.16999999999996,290.09,0.07999999999999119,9346.690000000004,285.25,2.64,2.64,0.0,0.0,,,,,,,,,,,,,281.9920250896057,281.9920250896057,2461044.0,96.0,2341.7975,0.0,0.0,2282.0,59.79749999999999,101.0,,,241.26999999999998,24663.886199999997,397159.38
dadra & nagar haveli and daman & diu,2022,9941.260000000002,9941.100000000002,0.15999999999985448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.45999999999998,19423.888600000002,236924.82999999987
uttar pradesh,2021,127587.44999999998,126265.91,1321.54,134916.16999999995,294.0484870893564,3193.7400000000002,2775.6499999999996,71.29,346.8,15.356741989382057,22.068982941224032,71.58156023800758,0.8896246900854283,177.8722559995418,52.894999417225876,0.40098283065042045,12500.164210526345,29297.50827586208,92809.68000000005,178.76188225604332,470.0,6878.8811715309785,1632.1040657962112,60253727.52000001,1623.0,30152.731666666663,25112.140000000003,3772.898333333333,445.1333333333334,822.5600000000003,1061.8,17.02,77.61,217.75,10392.014583333335,120533.86
arunachal pradesh,2021,841.1,839.12,1.9799999999999969,3981.2000000000003,362.5028801843318,0.31,0.16,0.0,0.15,,,,,,,,,,,,,207.58515745007685,207.58515745007685,1812480.0,36.0,1242.0241666666666,0.0,127.66250000000001,92.91666666666667,1021.445,90.23,0.0,,217.75,10392.014583333335,120533.86
uttarakhand,2020,13513.84,13512.719999999998,1.1200000000001182,12291.949999999997,192.9530925811775,271.70000000000005,176.4,0.0,95.30000000000001,,,,,,,,,,,,,461.3169902360647,461.3169902360647,3147724.8000000003,219.0,4876.909166666666,450.0,662.3091666666667,0.0,3764.599999999999,,,0.65,251.43999999999994,11834.991206896555,158865.22999999992
uts of j&k and ladakh,2021,20159.16,18093.92,2065.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.75,10392.014583333335,120533.86
madhya pradesh,2020,80914.63,80914.56,0.07000000000061846,104670.74999999999,386.45,6503.639999999999,3150.64,3208.2000000000003,144.79999999999998,21.86606630824373,20.456989247311828,0.0,0.17427697441601778,300.97722680138423,58.70206704362872,,0.0,0.0,59731.73000000001,301.15115968977875,101.0,4970.7166852057835,560.1131627734519,34885320.0,795.0,28344.7525,21040.0,5069.7525,0.0,2235.0,29284.95,125.73,77.57,251.43999999999994,11834.991206896555,158865.22999999992
himachal pradesh,2021,11925.51,11891.81,33.69999999999993,35870.170000000006,311.09611111111116,2732.8999999999996,9.23,0.0,2723.67,,,,,,,,,,,,,2336.084862647209,2336.084862647209,20441157.599999998,388.0,10978.15,0.0,916.4016666666668,838.7516666666667,9222.996666666668,,,,217.75,10392.014583333335,120533.86
tamil nadu,2023,73110.3,73101.89,8.409999999998035,91918.46000000004,232.99167909734183,27323.709999999995,10351.079999999998,16972.629999999997,0.0,,23.56469534050179,359.4254597924207,33.77190113728775,108.61302854959187,35.46480236185385,0.35311226523845135,45212.24538441684,45409.151115746994,61226.03000000001,142.38497271371892,1836.0,5661.376940412188,1519.460081733231,49642813.92000001,1581.0,37876.20916666667,14923.880000000003,2440.0,2178.2000000000003,18334.12916666667,36561.0,23.05,,241.26999999999998,24663.886199999997,397159.38
dadra & nagar haveli and daman & diu,2021,9440.86,9440.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.75,10392.014583333335,120533.86
haryana,2021,55539.25,55353.65,185.5999999999999,22309.400000000005,443.1992307692305,398.1899999999999,141.65,0.0,256.54,22.974859190988223,26.29819508448541,74.61443589743581,6.224448067076293,234.38004262672806,44.10248968253967,0.3607282542019384,2562.1860526315786,5713.734137931035,19317.53000000002,240.60449069380437,151.0,2214.527579365079,282.81790194572454,19415440.32,209.0,6625.291666666667,5761.589999999999,773.1283333333334,0.0,90.57333333333334,,,7.9,217.75,10392.014583333335,120533.86
assam,2022,12311.78,12563.41,-251.62999999999988,8767.810000000001,170.88600000000008,189.79000000000002,189.37,0.0,0.42,,23.594444444444445,212.44213888888885,8.593940860215055,74.96754480286738,74.43748310291859,0.4023444060419867,2876.9300000000007,3022.53,3260.6899999999987,84.405893625192,112.0,470.6503180363543,404.50208454941117,4126567.92,147.0,1876.871666666667,1356.9383333333337,0.0,350.0,169.9333333333333,525.01,0.03,,211.45999999999998,19423.888600000002,236924.82999999987
maharashtra,2021,169327.23,169327.2,0.029999999998835847,138153.14000000004,326.68740523514697,8490.6,2301.3,6189.0,0.3,12.02054351746562,22.170487432753813,80.43640291274619,10.724467929110219,156.66686773549796,55.22125275955013,0.298281047845597,15107.22417153992,28077.099572364383,86471.7999999999,167.39200867968114,632.0,10551.50205043523,2818.7151200716853,92414677.44000006,1428.0,42725.15,27878.080000000013,9636.220833333331,1537.25,3673.599166666667,12935.64,47.44,56.35999999999999,217.75,10392.014583333335,120533.86
puducherry,2020,2611.14,2611.0099999999998,0.1300000000000523,188.37000000000003,32.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,10.0,39.29666666666667,32.5,6.796666666666668,0.0,0.0,416.61,,,251.43999999999994,11834.991206896555,158865.22999999992
rajasthan,2021,88575.41,88123.63,451.78000000000156,56798.419999999984,251.69872903225794,19345.869999999995,12950.559999999998,6144.0999999999985,251.21000000000004,7.989354518689196,28.475518433179726,78.89031978438219,0.0,112.93319616744833,48.910017888464004,0.170657281315176,4497.819868421049,6830.251724137933,24314.370000000006,112.93319616744833,278.0,4529.134008320533,872.5452026369685,39690100.800000004,953.0,24260.80916666667,11008.130000000003,10547.786666666665,1115.9166666666667,1588.9758333333332,6349.08,9.06,31.41,217.75,10392.014583333335,120533.86
dvc,2020,20840.18,20840.18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.43999999999994,11834.991206896555,158865.22999999992
gujarat,2021,122835.86,122578.84000000001,257.0199999999986,74013.45000000003,386.4554004288977,21877.68,6010.130000000001,15866.54,1.0,11.35410264522512,28.855363231051665,83.1264186739187,27.765626178872196,89.20109216563844,54.087698539926066,0.3841536144167723,3660.792212475637,5500.623448275862,20095.379999999997,116.96670418360434,266.0,13249.524272913464,5950.323146441373,116278494.96000001,1145.0,40192.565833333334,23643.41,12868.542499999998,569.1666666666666,3111.4466666666667,2722.05,10.81,17.21,217.75,10392.014583333335,120533.86
bihar,2022,42986.78,42481.60999999999,505.1699999999987,54018.76999999999,337.76468155500413,197.20000000000002,11.020000000000001,0.0,186.18000000000004,,22.299164578111945,366.46029560011146,9.227676523297491,155.96981661126065,68.69522121884978,0.44850465080391705,35546.08000000001,36572.65,41414.210000000036,167.10449226288327,502.0,1367.770929339478,187.5597478238607,11995080.0,504.0,8677.715833333334,8290.0,0.0,0.0,387.71583333333325,3464.07,,,211.45999999999998,19423.888600000002,236924.82999999987
jharkhand,2021,10870.830000000002,10386.63,484.20000000000016,28993.649999999987,229.26803616183315,1.28,0.0,0.0,1.28,19.355582199121205,20.153225806451612,37.92760572760566,0.0,112.06991915857371,68.38002898024678,0.31541528646791805,2663.468421052632,5776.9834482758615,18216.719999999998,112.06991915857371,200.0,679.5201612903226,43.48521505376343,5947440.0,283.0,4623.061666666666,4337.5,67.52666666666666,17.5,200.535,86216.82,123.43,30.590000000000003,217.75,10392.014583333335,120533.86
chandigarh,2022,1572.3800000000003,1577.9800000000002,-5.600000000000023,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,56.62500000000001,0.0,0.0,0.0,56.62500000000001,,,,211.45999999999998,19423.888600000002,236924.82999999987
jharkhand,2023,8260.560000000001,7812.200000000001,448.36,33962.279999999984,241.2251984126984,2.6,2.6,0.0,0.0,,22.83657034050179,181.03159794226846,3.7269250397739744,144.01847165532882,55.23556131592422,0.8062956714944041,21615.04,21935.69,22791.32,147.74538949464198,363.0,562.3392537122376,76.73131080389145,4910880.0,372.0,5248.345,4910.0,0.0,210.0,128.34500000000003,86660.0,158.23,,241.26999999999998,24663.886199999997,397159.38
punjab,2023,33728.23,33623.28,104.95000000000073,37603.640000000014,282.34583333333296,2221.8799999999997,1263.75,0.0,958.1300000000001,,23.56469534050179,356.0424222222221,0.15262311827956987,226.23981545058885,43.54556379928314,0.6905407322068613,21574.339999999997,21854.83,27572.099999999977,226.3924385688684,512.0,1249.32517281106,236.83835765488993,10886160.0,505.0,8692.344166666666,5680.0,0.0,1096.2999999999997,1916.0441666666666,,,,241.26999999999998,24663.886199999997,397159.38
uttar pradesh,2022,159354.83999999997,157890.86,1463.9800000000014,153110.92,289.5987022781778,3392.32,3239.2799999999997,0.0,153.04,,21.82251461988304,356.4145847953219,12.061011132221234,181.72277311221606,55.11789243943192,0.49311057549788445,94842.59,94867.24000000002,118745.71999999968,195.47086280216675,2766.0,5852.627270865335,1868.5584728622628,51195222.72,1639.0,31332.46666666667,25858.640000000003,440.0,501.6000000000001,4532.226666666668,1061.8,18.07,,211.45999999999998,19423.888600000002,236924.82999999987
kerala,2023,18084.499999999996,18076.31,8.189999999999145,5372.030000000001,127.8845000000001,606.47,466.44999999999993,140.02,0.0,,,,,,,,,,,,,828.300376344086,828.300376344086,7253529.599999999,240.0,3700.414166666667,693.54,0.0,1864.1500000000003,1142.7241666666666,10.0,,,241.26999999999998,24663.886199999997,397159.38
nagaland,2021,840.57,838.9900000000001,1.5800000000000054,117.13999999999999,75.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,9.200748847926267,9.200748847926267,81000.0,12.0,107.68416666666667,0.0,29.875,6.25,71.55916666666667,446.42,,,217.75,10392.014583333335,120533.86
odisha,2022,46779.31,46856.630000000005,-77.32000000000016,68896.72,359.83291974896906,612.12,40.75000000000001,0.0,571.37,,19.98730158730159,371.0868134920634,3.9747351388584105,355.9166454904543,62.36792430144103,0.8106533903884134,53042.301666666666,52728.759999999995,52626.06000000001,359.06456673798556,928.0,1654.4425800051204,305.24986367127497,14453889.599999998,485.0,12314.052499999998,9540.0,0.0,2153.5249999999996,620.5274999999999,84878.05,185.07,,211.45999999999998,19423.888600000002,236924.82999999987
puducherry,2021,2878.8000000000006,2878.5,0.29999999999998295,232.9099999999999,32.5,0.25,0.25,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,12.0,42.67833333333332,32.5,9.174166666666666,0.0,1.0041666666666667,416.61,,,217.75,10392.014583333335,120533.86
kerala,2021,26239.559999999998,26220.65,18.9099999999994,9334.2,134.21263157894745,318.78999999999996,192.77999999999997,125.32,0.69,,,,,,,,,,,,,538.9211072708653,538.9211072708653,4702303.199999999,228.0,3132.1425,693.54,529.235,154.70833333333334,1754.6591666666666,9.65,,,217.75,10392.014583333335,120533.86
karnataka,2023,55451.36000000001,55445.03,6.330000000002656,60993.420000000006,319.87272727272756,27505.94,14990.65,9055.97,3459.3199999999997,,23.56469534050179,384.661154889913,121.07748030502528,81.2025357325726,36.6651383768561,1.039614850779021,28974.18,29054.170000000006,41708.550000000025,202.28001219735208,1244.0,3607.282309907834,1536.3875966461853,31705660.799999993,779.0,31459.38083333334,9505.199999999999,880.0,3689.1999999999994,17384.98083333333,,,,241.26999999999998,24663.886199999997,397159.38
punjab,2021,62456.01000000001,62076.81,379.2000000000012,26825.75,282.345833333333,1726.63,936.12,1.83,788.6800000000001,19.440698924731183,27.74462365591398,76.9373146853146,0.10097849462365592,210.6904423451101,39.37798554787507,0.28069537480063794,1997.433947368421,4524.270344827586,20584.39999999998,210.79142083973375,151.0,2612.515097926267,202.82551779313872,22865245.2,380.0,8444.569166666668,5680.0,1521.093333333333,91.35833333333333,1152.1174999999996,,,10.259999999999998,217.75,10392.014583333335,120533.86
delhi,2018,,,,7468.5999999999985,266.807258064516,,,,,,,,,,,,,,,,,1133.6363223246287,608.296268561188,9942830.4,69.0,2992.265000000001,2872.150000000001,120.11499999999997,0.0,0.0,,,1.08,212.82999999999998,11956.519459459461,147641.1
gujarat,2019,,,,106593.67,360.6754594232056,2229.0,481.2,1731.4,16.4,30.145564247358063,30.0,0.0,20.4947344281232,271.4481665529641,55.41971901631447,,0.0,0.0,13529.629999999992,291.94292903088245,31.0,9876.30672203021,6179.715714605736,85817248.79999998,1292.0,34900.04750000001,23223.41,9246.637499999999,440.0,1990.0,2722.05,12.57,27.96,240.31999999999994,13575.234848484848,183025.28999999995
