state_name,join_date,energy_requirement,energy_availability,deficit_mu,deficit_pct,total_gen_actual_mu,total_gen_program_mu,avg_monitored_cap_mw,total_renew_gen_mu,total_solar_gen_mu,total_wind_gen_mu,total_other_gen_mu,cap_coal_mw,cap_gas_mw,cap_diesel_mw,cap_lignite_mw,cap_nuclear_mw,cap_hydro_mw,cap_res_mw,total_thermal_mw,total_capacity_mw,avg_total_outage_mw,avg_fresh_outage_mw,total_energy_lost_mwh,total_incidents_count,fresh_incidents_count,avg_coal_stock_days,avg_coal_normative_stock_days,avg_req_normative_coal_stock_tonnes,avg_actual_coal_stock_tonnes,avg_indigenous_coal_stock_tonnes,avg_import_coal_stock_tonnes,avg_coal_plf_prcnt,avg_actual_vs_norm_coal_stock_prcnt,total_coal_consumption_tonnes,total_coal_receipt_tonnes,total_coal_requirement_tonnes,coal_stock_critical_incidents,year,month_num,month_start_date
jharkhand,2019-09-01,,,,,2193.79,2423.5,240.0,0.0,,,,4590.0,0.0,0.0,0.0,46.58,0.0,210.0,4590.0,4846.58,960.0,70.5,691200.0,30.0,27.0,21.894444444444446,20.0,0.0,141.2062222222222,141.2062222222222,0.0,53.72211111111111,,0.0,0.0,1207.4299999999998,0.0,2019,9,2019-09-01
andaman and nicobar islands,2018-05-01,,,,,8.37,17.98,40.05,0.0,,,,0.0,0.0,40.05,0.0,11.809999999999999,0.0,0.0,40.05,51.86,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,2018,5,2018-05-01
bhutan,2019-07-01,,,,,1882.1799999999998,1683.9200000000005,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,5.0,5.0,,,,,,,,,,,,,2019,7,2019-07-01
himachal pradesh,2023-11-01,,,,,1707.9000000000003,1684.1999999999998,320.719375,103.2,2.6300000000000003,0.0,100.57000000000001,0.0,0.0,0.0,0.0,0.0,10263.02,1091.46,0.0,11354.48,2834.858333333333,2834.858333333333,2041098.0,32.0,32.0,,,,,,,,,,,,,2023,11,2023-11-01
andaman and nicobar islands,2019-09-01,,,,,10.8,12.000000000000002,40.05,0.0,,,,0.0,0.0,40.05,0.0,17.439999999999998,0.0,0.0,40.05,57.489999999999995,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,2019,9,2019-09-01
arunachal pradesh,2019-07-01,,,,,335.49,389.98000000000013,171.66666666666666,0.0,,,,0.0,0.0,0.0,0.0,136.71,0.0,515.0,0.0,651.71,0.0,0.0,0.0,3.0,3.0,,,,,,,,,,,,,2019,7,2019-07-01
telangana,2017-12-01,,,,,4165.62,4023.1299999999987,307.0354838709678,0.0,,,,6682.5,0.0,0.0,0.0,2393.3,0.0,2835.6,6682.5,11911.4,1176.2451612903226,299.9548387096774,875126.3999999999,52.0,49.0,,,,,,,,,,,,,2017,12,2017-12-01
nagaland,2024-01-01,,,,,4.69,4.0299999999999985,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,35.84,0.0,110.84,13.709677419354838,13.709677419354838,10200.0,1.0,1.0,,,,,,,,,,,,,2024,1,2024-01-01
himachal pradesh,2019-01-01,,,,,1292.31,1226.3599999999997,316.42,0.0,,,,0.0,0.0,0.0,0.0,864.5,0.0,9809.02,0.0,10673.52,2220.936129032258,2220.936129032258,1652376.48,31.0,31.0,,,,,,,,,,,,,2019,1,2019-01-01
bihar,2023-09-01,,,,,4958.35,5252.7,335.55555555555554,17.66,17.66,0.0,0.0,9060.0,0.0,0.0,0.0,0.0,0.0,420.26,9060.0,9480.26,1375.0,226.33333333333334,990000.0,51.0,47.0,,18.733333333333334,369.3264444444446,101.10561111111114,99.07472222222225,2.0308888888888887,31.669722222222212,0.2907777777777778,3478.4999999999995,3305.5299999999997,3739.500000000002,62.0,2023,9,2023-09-01
bhutan,2025-04-01,,,,,197.44,1055.5600000000002,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,6.0,6.0,,,,,,,,,,,,,2025,4,2025-04-01
odisha,2019-07-01,,,,,3710.3099999999995,4362.280000000001,282.7286399302528,0.0,,,,8340.0,0.0,0.0,0.0,512.31,0.0,2142.25,8340.0,10994.56,3385.4435483870966,495.1209677419355,2518770.0,57.0,49.0,14.613333333333333,17.0,0.0,217.04619999999997,216.8699333333333,0.17626666666666665,77.17906666666663,,0.0,0.0,2810.2800000000007,0.0,2019,7,2019-07-01
karnataka,2023-08-01,,,,,5061.560000000001,5280.539999999999,319.8727272727272,2643.4099999999994,1261.04,1154.6499999999999,227.71999999999997,9480.0,0.0,25.2,0.0,880.0,3689.2,17816.19,9505.2,31890.59,4726.896774193548,1250.7677419354839,3516811.1999999997,77.0,63.0,,21.0,342.7957142857143,199.04603686635946,67.72801843317973,131.3180184331797,39.574654377880165,1.2186175115207376,2065.2500000000005,2041.8200000000002,3542.37,91.0,2023,8,2023-08-01
punjab,2024-10-01,,,,,3190.02,2882.87,282.3458333333334,175.76,110.97,0.0,64.79000000000005,,,,,,,,,,972.258064516129,308.06451612903226,723360.0,44.0,43.0,,21.0,320.83999999999986,190.08903225806452,190.08903225806452,0.0,71.7741935483871,69.78709677419354,1791.5,1924.4,2367.7800000000016,21.0,2024,10,2024-10-01
jammu and kashmir,2024-12-01,,,,,128.32,192.29999999999995,321.3636363636364,0.0,,,,,,,,,,,,,1496.0,1496.0,359040.0,11.0,11.0,,,,,,,,,,,,,2024,12,2024-12-01
uttar pradesh,2018-12-01,,,,,9918.76,10585.949999999993,284.51458823529407,0.0,,,,21749.0,1493.14,0.0,0.0,2873.61,440.0,501.6,23242.14,27057.35,9023.501935483871,1470.6309677419354,6713485.4399999995,127.0,90.0,13.736559139784946,24.444444444444443,0.0,205.54478494623652,205.54478494623652,0.0,50.13308243727599,,0.0,0.0,6847.079999999997,36.0,2018,12,2018-12-01
bhutan,2017-12-01,,,,,139.8,335.11,0.0,0.0,,,,,,,,,,,,,0.0,,,3.0,3.0,,,,,,,,,,,,,2017,12,2017-12-01
haryana,2024-11-01,,,,,1945.3600000000001,2509.12,443.19923076923067,52.03,14.990000000000004,0.0,37.040000000000006,,,,,,,,,,1872.4473333333333,1452.1140000000003,1348162.08,17.0,15.0,,22.0,334.7399999999999,395.344827586207,395.3400000000001,0.0,47.0551724137931,117.17931034482758,1313.9000000000003,1596.6,2206.3199999999993,0.0,2024,11,2024-11-01
jammu and kashmir,2021-07-01,,,,,2315.4400000000005,2206.269999999999,321.3636363636364,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,240.99,0.0,3360.0,175.0,3775.99,540.483870967742,540.483870967742,402120.0,11.0,11.0,,,,,,,,,,,,,2021,7,2021-07-01
puducherry,2018-01-01,,,,,18.36,18.909999999999997,32.5,0.0,,,,0.0,32.5,0.0,0.0,0.11,0.0,0.0,32.5,32.61,0.0,,,1.0,1.0,,,,,,,,,,,,,2018,1,2018-01-01
punjab,2019-05-01,,,,,2322.06,3132.2399999999993,282.3458333333334,0.0,,,,5680.0,0.0,0.0,0.0,1282.4199999999998,0.0,1096.3,5680.0,8058.72,2466.0806451612902,104.14516129032258,1834764.0,32.0,22.0,44.348387096774196,28.0,0.0,395.8588387096774,381.6168387096773,14.241935483870968,39.70161290322582,,0.0,0.0,1614.1399999999999,0.0,2019,5,2019-05-01
tamil nadu,2019-01-01,,,,,6796.750000000001,8934.210000000003,204.47340659340654,0.0,,,,12760.0,1027.18,211.7,0.0,11934.380000000001,2440.0,2178.2,13998.880000000001,30551.460000000003,6048.445161290322,996.1870967741935,4500043.199999999,142.0,125.0,12.583333333333334,30.0,0.0,139.3157777777778,116.89844444444445,22.41738888888889,68.6378947368421,,0.0,0.0,2231.3599999999988,0.0,2019,1,2019-01-01
jammu and kashmir,2019-11-01,,,,,996.4399999999998,686.1,278.7692307692308,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,199.76,0.0,3449.0,175.0,3823.76,792.5,792.5,570600.0,13.0,13.0,,,,,,,,,,,,,2019,11,2019-11-01
telangana,2019-07-01,,,,,3816.74,3926.169999999999,299.62812500000007,0.0,,,,7182.5,0.0,0.0,0.0,4016.3199999999997,0.0,2405.6,7182.5,13604.42,1439.5806451612902,163.4516129032258,1071048.0,48.0,45.0,25.511111111111113,17.5,0.0,324.04988888888886,324.04988888888886,0.0,81.71477777777781,,0.0,0.0,2621.6099999999997,0.0,2019,7,2019-07-01
madhya pradesh,2023-07-01,,,,,12630.66,11848.839999999995,403.56720430107526,645.4100000000001,294.31000000000006,323.90000000000003,27.200000000000003,21950.0,0.0,0.0,0.0,0.0,2235.0,6134.57,21950.0,30319.57,3908.2258064516127,707.258064516129,2907720.0,99.0,90.0,,20.4,382.8654193548385,252.0176774193549,243.3591397849463,8.658537634408603,71.80799999999995,0.6379139784946236,7707.019999999998,7727.8899999999985,9371.270000000002,32.0,2023,7,2023-07-01
uttar pradesh,2023-10-01,,,,,13310.91,13177.459999999992,283.22647220315713,448.0400000000001,448.0400000000001,0.0,0.0,24075.0,1493.14,0.0,0.0,440.0,501.6,4901.27,25568.14,31411.01,5388.486774193548,1841.712580645161,4009034.159999999,152.0,144.0,,19.219015280135824,309.6671646859082,128.12502546689305,127.73533106960956,0.38969439728353145,0.7151273344651952,0.3653650254668931,8611.670000000002,8152.440000000003,10083.060000000001,344.0,2023,10,2023-10-01
sikkim,2023-12-01,,,,,71.10000000000001,380.37,285.25,2.64,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.0,59.8,0.0,2341.8,514.3548387096774,514.3548387096774,382680.0,8.0,8.0,,,,,,,,,,,,,2023,12,2023-12-01
jammu and kashmir,2020-06-01,,,,,2251.0,2257.2,321.3636363636364,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,204.92,0.0,3360.0,175.0,3739.92,514.0,514.0,370080.0,11.0,11.0,,,,,,,,,,,,,2020,6,2020-06-01
andaman and nicobar islands,2023-10-01,,,,,29.760000000000012,8.059999999999997,46.35500000000001,0.0,,,,0.0,0.0,92.71000000000001,0.0,0.0,0.0,35.16,92.71000000000001,127.87,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,2023,10,2023-10-01
andaman and nicobar islands,2023-04-01,,,,,28.80000000000001,9.9,46.35500000000001,0.0,,,,0.0,0.0,92.71000000000001,0.0,0.0,0.0,35.16,92.71000000000001,127.87,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,2023,4,2023-04-01
rajasthan,2023-10-01,,,,,6048.449999999999,5177.159999999999,257.5736538461538,3815.1800000000003,3207.3100000000004,594.2800000000001,13.590000000000005,9200.0,1022.8299999999999,0.0,1580.0,1180.0,411.0,23431.559999999998,11802.83,36825.39,3197.585806451613,1312.585806451613,2379003.84,113.0,107.0,,20.908045977011493,288.55137931034477,54.498927203065136,32.34931034482758,22.149923371647514,0.7339919354838712,0.13544061302681987,3150.1499999999996,2890.43,3602.9200000000005,228.0,2023,10,2023-10-01
assam,2025-02-01,,,,,642.29,713.0400000000001,154.30545454545458,0.0,,,,,,,,,,,,,192.002,192.002,115201.20000000001,11.0,11.0,,26.0,248.19999999999987,222.44074074074072,222.44074074074072,0.0,82.29629629629629,89.66666666666667,239.99999999999994,266.9,257.85000000000014,0.0,2025,2,2025-02-01
bhutan,2022-07-01,,,,,2298.14,1687.6400000000003,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,5.0,5.0,,,,,,,,,,,,,2022,7,2022-07-01
kerala,2019-04-01,,,,,606.14,534.0000000000001,141.66888888888892,0.0,,,,0.0,533.5799999999999,159.96,0.0,413.11,0.0,1856.5,693.54,2963.15,678.7466666666666,678.7466666666666,488697.6,18.0,18.0,,,,,,,,,,,,,2019,4,2019-04-01
manipur,2023-09-01,,,,,69.71000000000001,50.10000000000001,70.5,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,105.0,18.48,36.0,159.48,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,2023,9,2023-09-01
odisha,2017-10-01,,,,,3446.38,4225.49,272.84027777777777,0.0,,,,,,,,,,,,,3472.310344827586,504.37931034482756,2416728.0,49.0,40.0,,,,,,,,,,,,,2017,10,2017-10-01
sikkim,2024-02-01,,,,,32.49,256.06999999999994,285.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.0,59.79,0.0,2341.79,778.7758620689655,778.7758620689655,542028.0,8.0,8.0,,,,,,,,,,,,,2024,2,2024-02-01
goa,2017-10-01,,,,,0.0,0.0,48.0,0.0,,,,,,,,,,,,,0.0,,,1.0,1.0,,,,,,,,,,,,,2017,10,2017-10-01
gujarat,2023-09-01,,,,,9344.2,6393.36,393.7266176470587,2861.9099999999994,768.8199999999999,2091.4999999999995,1.6000000000000003,14692.0,7551.41,0.0,1400.0,1140.0,1990.0,21715.45,23643.41,48488.86,9703.850666666665,6115.517333333333,6986772.479999999,157.0,144.0,,20.066666666666666,354.4276296296296,132.8165555555556,61.9164074074074,70.90014814814812,22.264888888888873,0.45577777777777767,3617.6000000000004,3353.399999999999,4768.8,76.0,2023,9,2023-09-01
haryana,2019-03-01,,,,,1702.22,1966.0100000000007,426.5421428571427,0.0,,,,5540.0,431.59,0.0,0.0,419.42,0.0,0.0,5971.59,6391.01,2948.0235483870974,408.6687096774193,2193329.5200000005,28.0,22.0,29.232258064516127,25.0,0.0,296.0441935483871,286.0607741935484,9.983483870967744,46.75832258064518,,0.0,0.0,1575.8400000000004,0.0,2019,3,2019-03-01
punjab,2023-12-01,,,,,3003.2000000000003,2732.79,282.3458333333334,144.21999999999997,93.15,0.0,51.070000000000036,5680.0,0.0,0.0,0.0,0.0,1096.3,1973.6,5680.0,8749.9,1402.6935483870968,215.91935483870967,1043604.0,37.0,33.0,,22.806451612903224,344.5858709677421,202.47909677419355,202.47909677419355,0.0,0.5725161290322582,0.6398064516129033,1684.3099999999997,1745.13,2341.7399999999993,54.0,2023,12,2023-12-01
jammu and kashmir,2020-10-01,,,,,1051.1100000000001,1071.05,321.3636363636364,9.149999999999999,0.0,0.0,9.149999999999999,0.0,175.0,0.0,0.0,205.42,0.0,3360.0,175.0,3740.42,699.0322580645161,699.0322580645161,520080.0,11.0,11.0,,,,,,,,,,,,,2020,10,2020-10-01
bihar,2024-09-01,,,,,4786.679999999999,6032.4,335.55555555555554,27.779999999999994,27.779999999999994,0.0,0.0,9060.0,0.0,0.0,0.0,0.0,0.0,456.09,9060.0,9516.09,1498.0,165.33333333333334,1078560.0,41.0,36.0,,18.666666666666668,382.9499999999998,336.30611111111114,336.30611111111114,0.0,72.70555555555555,91.16111111111111,3656.6,3122.7999999999997,3887.3999999999987,0.0,2024,9,2024-09-01
jammu and kashmir,2023-12-01,,,,,544.4399999999999,620.6199999999999,321.3636363636364,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,3360.0,216.41000000000003,175.0,3751.41,1293.8709677419354,1293.8709677419354,962640.0,11.0,11.0,,,,,,,,,,,,,2023,12,2023-12-01
delhi,2018-09-01,,,,,725.72,462.60000000000025,277.12727272727284,0.0,,,,840.0,2208.4,0.0,0.0,121.57,0.0,0.0,3048.4,3169.9700000000003,1278.0,858.0,920160.0,12.0,7.0,,,,,,,,,,,,,2018,9,2018-09-01
tripura,2024-02-01,,,,,445.3,568.53,213.51999999999998,0.31,0.31,0.0,0.0,0.0,1067.6,0.0,0.0,0.0,0.0,34.47,1067.6,1102.07,70.8103448275862,70.8103448275862,49284.0,5.0,5.0,,,,,,,,,,,,,2024,2,2024-02-01
uttar pradesh,2023-08-01,,,,,15076.660000000002,14811.319999999996,284.3589361702127,288.39000000000004,288.39000000000004,0.0,0.0,24295.0,1493.14,0.0,0.0,440.0,501.6,4889.09,25788.14,31618.829999999998,3030.108387096774,1612.5277419354838,2254400.64,160.0,155.0,,19.31578947368421,311.32368421052615,252.42650254668928,245.3441256366723,7.082376910016977,66.90400679117151,0.8328862478777589,9519.399999999998,8323.3,10083.060000000001,2.0,2023,8,2023-08-01
andhra pradesh,2018-10-01,,,,,5238.200000000001,5976.510000000002,339.5615384615386,0.0,,,,11590.0,4880.4,36.8,0.0,7229.48,0.0,1150.0,16507.2,24886.68,5802.89677419355,1742.5741935483868,4317355.200000001,75.0,64.0,,,,,,,,,,,,,2018,10,2018-10-01
chhatisgarh,2017-11-01,,,,,8526.37,8743.8,281.42105263157896,0.0,,,,,,,,,,,,,8033.5,539.5,5784120.0,135.0,110.0,,,,,,,,,,,,,2017,11,2017-11-01
himachal pradesh,2018-01-01,,,,,1359.25,1185.75,357.222962962963,0.0,,,,0.0,0.0,0.0,0.0,843.5899999999999,0.0,9645.02,0.0,10488.61,1591.566451612903,1591.566451612903,1184125.4399999997,27.0,27.0,,,,,,,,,,,,,2018,1,2018-01-01
west bengal,2023-07-01,,,,,7562.099999999999,7115.280000000001,248.47000000000006,18.44,18.44,0.0,0.0,13487.0,80.0,0.0,0.0,0.0,1341.2,636.0300000000001,13567.0,15544.230000000001,2341.8000000000006,533.6709677419353,1742299.2000000004,103.0,93.0,,21.5,238.8131249999999,90.45332661290325,89.48381048387094,0.9695161290322581,67.49749999999999,0.34641129032258067,4759.12,4785.25,5699.659999999998,291.0,2023,7,2023-07-01
goa,2018-01-01,,,,,0.0,0.0,48.0,0.0,,,,0.0,48.0,0.0,0.0,0.76,0.0,0.0,48.0,48.76,0.0,,,1.0,1.0,,,,,,,,,,,,,2018,1,2018-01-01
jammu and kashmir,2018-03-01,,,,,667.71,1302.6199999999997,257.4789081885856,0.0,,,,0.0,175.0,0.0,0.0,180.39,0.0,3449.0,175.0,3804.39,459.9032258064516,459.9032258064516,342168.0,13.0,13.0,,,,,,,,,,,,,2018,3,2018-03-01
gujarat,2019-06-01,,,,,8412.46,8748.27,358.7804225352112,0.0,,,,15492.0,7551.41,0.0,0.0,9312.929999999998,440.0,1990.0,23043.41,34786.34,10687.759999999998,6831.593333333336,7695187.199999998,129.0,121.0,35.05,30.0,0.0,364.2030833333334,342.4135833333332,21.789583333333333,75.26333333333332,,0.0,0.0,1196.1000000000001,0.0,2019,6,2019-06-01
bhutan,2023-01-01,,,,,112.9,1148.24,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,5.0,5.0,,,,,,,,,,,,,2023,1,2023-01-01
telangana,2019-01-01,,,,,4212.13,4515.770000000001,282.5171428571429,0.0,,,,7482.5,0.0,0.0,0.0,3805.83,0.0,2405.6,7482.5,13693.93,1477.3225806451612,178.93548387096774,1099128.0,63.0,58.0,26.04895104895105,17.902097902097903,0.0,341.9941258741258,341.9941258741258,0.0,74.706,,0.0,0.0,2214.3900000000003,0.0,2019,1,2019-01-01
bhutan,2020-01-01,,,,,281.94,673.9400000000002,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,5.0,5.0,,,,,,,,,,,,,2020,1,2020-01-01
chhatisgarh,2018-03-01,,,,,9152.71,9452.520000000002,289.3157894736842,0.0,,,,,,,,,,,,,8026.225806451613,190.96774193548387,5971512.0,121.0,96.0,,,,,,,,,,,,,2018,3,2018-03-01
odisha,2023-11-01,,,,,6333.130000000001,4771.460000000001,377.2435483870967,59.56999999999999,59.56999999999999,0.0,0.0,9540.0,0.0,0.0,0.0,0.0,2154.55,640.0799999999999,9540.0,12334.63,964.6666666666666,291.0,694560.0,43.0,41.0,,18.571428571428573,339.22857142857134,264.33109523809526,264.1657142857143,0.16528571428571423,0.7353809523809526,0.7240476190476189,4226.730000000001,4208.57,4306.500000000002,3.0,2023,11,2023-11-01
bihar,2024-01-01,,,,,4591.030000000001,5270.999999999999,335.55555555555554,15.629999999999999,15.629999999999999,0.0,0.0,9060.0,0.0,0.0,0.0,0.0,0.0,420.27,9060.0,9480.27,2320.1612903225805,248.38709677419354,1726200.0,49.0,40.0,,22.666666666666668,451.0416666666667,314.85241935483873,295.7682795698925,19.084139784946235,0.6212903225806452,0.6756989247311829,3206.1500000000005,3749.75,3864.150000000002,3.0,2024,1,2024-01-01
kerala,2024-02-01,,,,,400.4,535.63,127.88449999999999,51.86,43.97999999999999,7.879999999999998,0.0,0.0,533.5799999999999,159.96,0.0,0.0,1864.15,1202.6200000000001,693.54,3760.3100000000004,924.2558620689655,924.2558620689655,643282.08,20.0,20.0,,,,,,,,,,,,,2024,2,2024-02-01
bhutan,2022-09-01,,,,,2681.0400000000004,1693.8000000000002,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,5.0,5.0,,,,,,,,,,,,,2022,9,2022-09-01
assam,2018-06-01,,,,,624.44,572.3999999999997,175.55625000000006,0.0,,,,500.0,603.95,0.0,0.0,46.81,0.0,325.0,1103.95,1475.76,97.25,72.25,70020.0,12.0,12.0,,,,,,,,,,,,,2018,6,2018-06-01
karnataka,2024-08-01,,,,,5353.049999999999,6291.770000000001,319.8727272727272,2659.29,1135.4399999999996,1147.5200000000004,376.33000000000004,9480.0,0.0,25.2,0.0,880.0,3689.2,18575.76,9505.2,32650.16,3896.8290322580633,995.861290322581,2899240.7999999993,80.0,75.0,,21.0,390.55714285714276,275.97050691244243,258.215668202765,17.761290322580646,45.52073732718894,50.59907834101382,2157.2,2066.2999999999997,4035.8900000000012,91.0,2024,8,2024-08-01
uttar pradesh,2025-03-01,,,,,14736.57,16322.929999999997,325.11340270551506,0.0,,,,,,,,,,,,,5466.4441935483865,5466.4441935483865,4067034.4799999995,93.0,93.0,,24.363636363636363,391.1318181818181,362.5363636363636,362.5363636363636,0.0,46.46969696969697,94.66666666666667,873.0000000000001,958.5,1113.27,3.0,2025,3,2025-03-01
gujarat,2019-09-01,,,,,9189.390000000001,9504.900000000001,358.3015492957746,0.0,,,,15432.0,7551.41,0.0,0.0,9871.22,440.0,1990.0,22983.41,35284.63,10311.97,5654.970000000001,7424618.399999999,116.0,94.0,28.075757575757574,30.0,0.0,246.60287878787886,234.37666666666667,12.226212121212118,44.04045454545451,,0.0,0.0,966.68,0.0,2019,9,2019-09-01
tamil nadu,2017-09-01,,,,,6378.120000000001,7867.98,232.4948148148148,0.0,,,,,,,,,,,,,4736.792,477.45866666666666,3410490.24,132.0,118.0,,,,,,,,,,,,,2017,9,2017-09-01
ladakh,2020-10-01,,,,,34.169999999999995,29.760000000000012,44.5,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,89.0,25.774193548387096,25.774193548387096,19176.0,2.0,2.0,,,,,,,,,,,,,2020,10,2020-10-01
bhutan,2019-06-01,,,,,696.6,1030.2000000000005,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,5.0,5.0,,,,,,,,,,,,,2019,6,2019-06-01
ladakh,2025-04-01,,,,,17.11,14.52,44.5,0.0,,,,,,,,,,,,,89.0,89.0,46992.0,2.0,2.0,,,,,,,,,,,,,2025,4,2025-04-01
telangana,2024-04-01,,,,,5250.4,6014.4000000000015,359.0333333333335,650.84,630.7700000000001,20.070000000000004,0.0,9442.5,0.0,0.0,0.0,0.0,2405.6,5198.8,9442.5,17046.9,2446.383333333333,1861.7166666666662,1761396.0,56.0,52.0,,24.875,377.3844166666667,207.31929166666671,207.31929166666671,0.0,0.6970833333333336,0.5045833333333335,3290.5199999999995,3011.19,3857.2399999999975,17.0,2024,4,2024-04-01
telangana,2019-11-01,,,,,4126.77,3555.0600000000004,299.62812500000007,469.46,452.41999999999996,13.360000000000003,3.68,7182.5,0.0,0.0,0.0,4017.3199999999997,0.0,2405.6,7182.5,13605.42,1878.6799999999998,464.26333333333326,1352649.5999999999,58.0,48.0,22.977777777777778,17.5,0.0,258.37705555555567,258.37705555555567,0.0,62.04999999999997,,0.0,0.0,2274.5499999999997,1.0,2019,11,2019-11-01
ladakh,2021-02-01,,,,,10.78,13.159999999999997,44.5,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,89.0,40.67857142857143,40.67857142857143,27336.0,2.0,2.0,,,,,,,,,,,,,2021,2,2021-02-01
madhya pradesh,2025-03-01,,,,,13580.369999999999,13681.119999999995,403.9166666666667,0.0,,,,,,,,,,,,,2938.032258064516,2938.032258064516,2185896.0,60.0,60.0,,24.2,427.55333333333334,342.70444444444445,342.70444444444445,0.0,69.68888888888888,96.35555555555555,752.1,843.8,852.3000000000001,3.0,2025,3,2025-03-01
puducherry,2024-05-01,,,,,17.97,21.079999999999995,32.5,1.710000000000001,1.710000000000001,0.0,0.0,0.0,32.5,0.0,0.0,0.0,0.0,50.63,32.5,83.13,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,2024,5,2024-05-01
chhatisgarh,2024-02-01,,,,,13430.93,12089.959999999997,340.1142857142857,0.0,,,,,,,,,,,,,2287.2413793103447,348.62068965517244,1591920.0,108.0,100.0,,,,,,,,,,,,,2024,2,2024-02-01
ladakh,2022-12-01,,,,,16.67,21.079999999999995,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,48.589999999999996,0.0,137.59,68.90322580645162,68.90322580645162,51264.0,2.0,2.0,,,,,,,,,,,,,2022,12,2022-12-01
rajasthan,2024-07-01,,,,,6092.5599999999995,5634.660000000001,252.71377358490557,4961.790000000001,4160.03,791.4500000000003,10.309999999999999,9200.0,1022.8299999999999,0.0,1580.0,1180.0,411.0,28206.46,11802.83,41600.29,3197.816451612904,1399.2680645161295,2379175.4400000004,107.0,100.0,,22.0,299.4111111111109,128.24408602150538,121.31469534050177,6.9272401433691755,62.39068100358423,40.075268817204304,3128.2,3348.9999999999995,3797.189999999997,72.0,2024,7,2024-07-01
delhi,2018-07-01,,,,,785.3599999999999,479.2600000000001,277.1272727272728,0.0,,,,840.0,2208.4,0.0,0.0,121.57,0.0,0.0,3048.4,3169.9700000000003,1227.032258064516,800.258064516129,912912.0,12.0,7.0,,,,,,,,,,,,,2018,7,2018-07-01
karnataka,2023-09-01,,,,,4986.370000000001,4761.799999999999,319.87272727272716,2309.05,1095.84,1002.52,210.69000000000003,9480.0,0.0,25.2,0.0,880.0,3689.2,17848.739999999998,9505.2,31923.14,3015.2399999999993,1400.24,2170972.8,70.0,65.0,,20.066666666666666,327.5610476190475,173.16933333333333,55.92400000000001,117.24533333333336,18.040857142857146,1.1588095238095235,2546.7999999999997,2470.8,3428.1,141.0,2023,9,2023-09-01
kerala,2023-08-01,,,,,443.4100000000001,780.8900000000001,127.8845,63.10999999999999,43.46,19.650000000000006,0.0,0.0,533.5799999999999,159.96,0.0,0.0,1864.15,1189.46,693.54,3747.15,744.3235483870967,744.3235483870967,553776.72,20.0,20.0,,,,,,,,,,,,,2023,8,2023-08-01
assam,2024-12-01,,,,,197.61,217.33999999999997,154.30545454545455,0.0,,,,,,,,,,,,,438.407,438.407,105217.68,11.0,11.0,,23.0,219.6000000000001,181.49032258064508,181.49032258064508,0.0,50.38709677419355,82.64516129032258,192.80000000000004,209.60000000000002,296.0500000000002,0.0,2024,12,2024-12-01
jammu and kashmir,2021-09-01,,,,,1955.1700000000003,1831.1999999999998,321.3636363636364,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,236.08999999999997,0.0,3360.0,175.0,3771.09,536.5,536.5,386280.0,11.0,11.0,,,,,,,,,,,,,2021,9,2021-09-01
gujarat,2018-07-01,,,,,6773.67,8103.970000000002,363.90585714285703,0.0,,,,15492.0,7551.41,0.0,0.0,7375.070000000001,440.0,1990.0,23043.41,32848.479999999996,10718.806451612903,4251.387096774193,7974792.0,131.0,112.0,,,,,,,,,,,,,2018,7,2018-07-01
uttar pradesh,2024-10-01,,,,,14647.150000000001,15462.729999999996,299.2445161290322,412.54,412.54,0.0,0.0,,,,,,,,,,3382.714516129031,1791.1016129032262,2516739.599999999,155.0,147.0,,19.4,314.86999999999983,202.9512903225806,200.84370967741935,2.1064516129032262,67.16129032258064,65.26935483870967,9512.8,8549.1,10664.930000000004,0.0,2024,10,2024-10-01
